timestamp_utc,requested_backend,resolved_backend,device,device_name,device_full_name,model_package,model_sha256,variant_id,base_model,precision,quant_method,execution_provider,model_dir,audio_path,audio_seconds,runs,warmup,cache_dir,cold_load_seconds,hot_load_seconds,warm_load_seconds,mean_infer_seconds,rtf,realtime_factor,label,model_size_mb,avg_logprob,ttft_ms,tpot_ms,throughput_tps,wer,cer,transcription,runtime,model_format,decode_strategy,max_context,eval_clips,status,cold_start_seconds,hot_start_seconds,power_source,host_arch,host_os,runtime_version,inference_precision,requested_provider,resolved_provider,fallback_occurred,provider_attempts,ep_nodes,cpu_nodes,cpu_offload_pct,cpu_offload_ops,assigned_ops_cpu,assigned_ops_npu,operation_assignment_source,measurement_purpose,execution_profile,graph_role,environment_snapshot_id,model_compilation_provenance_ids,error
2026-07-16T12:51:13Z,OnnxRuntimeStatic,"ONNX Runtime (unified, static)",NPU,OpenVINOExecutionProvider,,static-onnx,9da9f440ca7601e6ddfb6afdbc8e1564dbeb19ff56d0522cefd68e52f8a95bac,whisper-tiny-static,openai/whisper-tiny.en,fp32-static,FP32 baseline (inferred from package name),OpenVINOExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\static-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-winml\auto\whisper-tiny-static\static-onnx\npu,9.6852393,7.2385795,7.2385795,0.19995054,0.0341503911,29.2822415,whisper-tiny-static,236.378,-0.111033,-1,8.62191,115.984,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",windows-ml,onnx,static-no-kv,128,1,ok,9.6852393,7.2385795,ac,x64,Windows 11 (build 26200),1.24.6,preferred,auto,OpenVINOExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_NPU"",""success"":true,""error"":""""}]",2,0,0,,0,408,ort-ep-graph-assignment,latency,static-onnx,whole,943e0bbdb94b16fbe7f8,a6d714145470ad763b34,
2026-07-16T12:51:47Z,OnnxRuntimeStatic,"ONNX Runtime (unified, static)",GPU,DmlExecutionProvider,,static-onnx,9da9f440ca7601e6ddfb6afdbc8e1564dbeb19ff56d0522cefd68e52f8a95bac,whisper-tiny-static,openai/whisper-tiny.en,fp32-static,FP32 baseline (inferred from package name),DmlExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\static-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-winml\auto\whisper-tiny-static\static-onnx\gpu,0.6973371,0.6746277,0.6746277,0.56246882,0.0960664082,10.4094659,whisper-tiny-static,236.378,-0.111457,-1,24.7526,40.3998,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",windows-ml,onnx,static-no-kv,128,1,ok,0.6973371,0.6746277,ac,x64,Windows 11 (build 26200),1.24.6,preferred,auto,DmlExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_GPU"",""success"":true,""error"":""""}]",2,0,0,,,,,latency,static-onnx,whole,943e0bbdb94b16fbe7f8,c8a7e043bdc0d37be3a6,
2026-07-16T12:51:55Z,OnnxRuntimeDynamic,"ONNX Runtime (unified, dynamic KV)",GPU,DmlExecutionProvider,,dynamic-onnx,12534e24d20072ab1bca394fe2254205058aeae38b88545c1c12b279d1e51ba2,whisper-tiny-dynamic,openai/whisper-tiny.en,fp32,FP32 baseline (inferred from package name),DmlExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\dynamic-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-winml\auto\whisper-tiny-dynamic\dynamic-kv-onnx\gpu,0.9659023,0.9725783,0.9725783,0.33417909,0.057075848,17.5205456,whisper-tiny-dynamic,627.746,-0.111458,87.7667,14.4078,69.4067,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",windows-ml,onnx,dynamic-kv,,1,ok,0.9659023,0.9725783,ac,x64,Windows 11 (build 26200),1.24.6,preferred,auto,DmlExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_GPU"",""success"":true,""error"":""""}]",592,180,23.32,"Add x2, Concat x22, Equal x1, Gather x25, Reshape x1, Unsqueeze x24, Where x1; Concat x12, Gather x8, Unsqueeze x8; Concat x26, Equal x1, Gather x24, Reshape x1, Unsqueeze x23, Where x1",,,,latency,dynamic-kv-onnx,whole,943e0bbdb94b16fbe7f8,9c591825ea647c74ceda,
2026-07-16T12:52:35Z,OnnxRuntimeStatic,"ONNX Runtime (unified, static)",CPU,CPUExecutionProvider,,static-onnx,9da9f440ca7601e6ddfb6afdbc8e1564dbeb19ff56d0522cefd68e52f8a95bac,whisper-tiny-static,openai/whisper-tiny.en,fp32-static,FP32 baseline (inferred from package name),CPUExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\static-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-winml\auto\whisper-tiny-static\static-onnx\cpu,0.423113,0.4204589,0.4204589,1.4975347,0.255770231,3.90975915,whisper-tiny-static,236.378,-0.111457,-1,71.3176,14.0218,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",windows-ml,onnx,static-no-kv,128,1,ok,0.423113,0.4204589,ac,x64,Windows 11 (build 26200),1.24.6,f32,auto,CPUExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_CPU"",""success"":true,""error"":""""}]",0,366,100,"Add x16, Gather x1, Gelu x4, Gemm x32, IsNaN x4, LayerNormalization x12, MatMul x25, Mul x8, Reshape x81, SkipLayerNormalization x1, Softmax x8, Transpose x40, Where x4; Add x8, Conv x2, Gelu x6, Gemm x20, LayerNormalization x8, MatMul x12, Mul x4, Reshape x48, SkipLayerNormalization x1, Softmax x4, Transpose x17",,,,latency,static-onnx,whole,943e0bbdb94b16fbe7f8,ce1f682730a87ee679bb,
2026-07-16T12:52:42Z,OnnxRuntimeDynamic,"ONNX Runtime (unified, dynamic KV)",CPU,CPUExecutionProvider,,dynamic-onnx,12534e24d20072ab1bca394fe2254205058aeae38b88545c1c12b279d1e51ba2,whisper-tiny-dynamic,openai/whisper-tiny.en,fp32,FP32 baseline (inferred from package name),CPUExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\dynamic-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-winml\auto\whisper-tiny-dynamic\dynamic-kv-onnx\cpu,0.9292926,0.8646693,0.8646693,0.20272437,0.0346241452,28.8815795,whisper-tiny-dynamic,627.746,-0.111457,137.792,9.8106,101.931,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",windows-ml,onnx,dynamic-kv,,1,ok,0.9292926,0.8646693,ac,x64,Windows 11 (build 26200),1.24.6,f32,auto,CPUExecutionProvider,false,"[{""provider"":""WindowsML:PREFER_CPU"",""success"":true,""error"":""""}]",0,776,100,"Add x25, BiasGelu x4, Concat x12, Conv x2, Gather x8, Gelu x2, LayerNormalization x9, MatMul x32, Mul x4, Reshape x16, Shape x4, Softmax x4, Transpose x17, Unsqueeze x8; Add x43, BiasGelu x4, Concat x30, Equal x1, Expand x1, FusedMatMul x8, Gather x27, IsNaN x4, LayerNormalization x13, LessOrEqual x1, MatMul x41, Mul x8, Range x2, Reshape x26, Shape x16, Slice x4, Softmax x8, Tile x1, Transpose x24, Unsqueeze x30, Where x9; Add x45, BiasGelu x4, Concat x26, Equal x1, Expand x1, Gather x26, IsNaN x4, LayerNormalization x13, LessOrEqual x1, MatMul x57, Mul x8, Range x2, Reshape x34, Shape x15, Slice x4, Softmax x8, Tile x1, Transpose x40, Unsqueeze x29, Where x9",,,,latency,dynamic-kv-onnx,whole,943e0bbdb94b16fbe7f8,cd6f880dad5c0f6ea06a,
2026-07-16T13:24:16Z,OnnxRuntimeStatic,"ONNX Runtime (unified, static)",NPU,OpenVINOExecutionProvider,,static-onnx,9da9f440ca7601e6ddfb6afdbc8e1564dbeb19ff56d0522cefd68e52f8a95bac,whisper-tiny-static,openai/whisper-tiny.en,fp32-static,FP32 baseline (inferred from package name),OpenVINOExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\static-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-ovep\openvino\whisper-tiny-static\static-onnx\npu,16.5462347,1.1164757,1.1164757,0.52346063,0.0894040359,11.1851774,whisper-tiny-static,236.378,-0.11125,-1,23.2667,42.9798,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",onnxruntime-openvino,onnx,static-no-kv,128,1,ok,16.5462347,1.1164757,battery,x64,Windows 11 (build 26200),1.24.1,preferred,openvino,OpenVINOExecutionProvider,false,"[{""provider"":""openvino"",""success"":true,""error"":""""}]",11,11,50,"IsNaN x4, Transpose x7",11,397,ort-ep-graph-assignment,latency,static-onnx,whole,7cf68e0df3d9e4c79daf,29e6c491394f7e78d558,
2026-07-16T13:25:05Z,OnnxRuntimeStatic,"ONNX Runtime (unified, static)",GPU,DmlExecutionProvider,,static-onnx,9da9f440ca7601e6ddfb6afdbc8e1564dbeb19ff56d0522cefd68e52f8a95bac,whisper-tiny-static,openai/whisper-tiny.en,fp32-static,FP32 baseline (inferred from package name),DmlExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\static-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-dml\DmlExecutionProvider\whisper-tiny-static\static-onnx\gpu,1.0713004,1.0802653,1.0802653,0.6819545,0.116473868,8.58561678,whisper-tiny-static,236.378,-0.111457,-1,35.0838,28.5031,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",onnxruntime-directml,onnx,static-no-kv,128,1,ok,1.0713004,1.0802653,battery,x64,Windows 11 (build 26200),1.24.4,f32,DmlExecutionProvider,DmlExecutionProvider,false,"[{""provider"":""DmlExecutionProvider"",""success"":true,""error"":""""}]",2,0,0,,,,,latency,static-onnx,whole,3075789c6dc0601f08cd,964f9de11f068e45bd76,
2026-07-16T13:25:18Z,OnnxRuntimeDynamic,"ONNX Runtime (unified, dynamic KV)",GPU,DmlExecutionProvider,,dynamic-onnx,12534e24d20072ab1bca394fe2254205058aeae38b88545c1c12b279d1e51ba2,whisper-tiny-dynamic,openai/whisper-tiny.en,fp32,FP32 baseline (inferred from package name),DmlExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\dynamic-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64-dml\DmlExecutionProvider\whisper-tiny-dynamic\dynamic-kv-onnx\gpu,1.6933298,1.6835264,1.6835264,0.59584543,0.101766939,9.82637393,whisper-tiny-dynamic,627.746,-0.111458,125.288,25.8273,38.7187,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",onnxruntime-directml,onnx,dynamic-kv,,1,ok,1.6933298,1.6835264,battery,x64,Windows 11 (build 26200),1.24.4,f32,DmlExecutionProvider,DmlExecutionProvider,false,"[{""provider"":""DmlExecutionProvider"",""success"":true,""error"":""""}]",592,180,23.32,"Add x2, Concat x22, Equal x1, Gather x25, Reshape x1, Unsqueeze x24, Where x1; Concat x12, Gather x8, Unsqueeze x8; Concat x26, Equal x1, Gather x24, Reshape x1, Unsqueeze x23, Where x1",,,,latency,dynamic-kv-onnx,whole,3075789c6dc0601f08cd,ef1b37458528d83a8e9d,
2026-07-16T13:26:31Z,OnnxRuntimeStatic,"ONNX Runtime (unified, static)",CPU,CPUExecutionProvider,,static-onnx,9da9f440ca7601e6ddfb6afdbc8e1564dbeb19ff56d0522cefd68e52f8a95bac,whisper-tiny-static,openai/whisper-tiny.en,fp32-static,FP32 baseline (inferred from package name),CPUExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\static-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64\CPUExecutionProvider\whisper-tiny-static\static-onnx\cpu,0.9873093,0.6674463,0.6674463,2.41042164,0.411686019,2.42903561,whisper-tiny-static,236.378,-0.111457,-1,173.932,5.74937,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",onnxruntime,onnx,static-no-kv,128,1,ok,0.9873093,0.6674463,battery,x64,Windows 11 (build 26200),1.24.4,f32,CPUExecutionProvider,CPUExecutionProvider,false,"[{""provider"":""CPUExecutionProvider"",""success"":true,""error"":""""}]",0,366,100,"Add x16, Gather x1, Gelu x4, Gemm x32, IsNaN x4, LayerNormalization x12, MatMul x25, Mul x8, Reshape x81, SkipLayerNormalization x1, Softmax x8, Transpose x40, Where x4; Add x8, Conv x2, Gelu x6, Gemm x20, LayerNormalization x8, MatMul x12, Mul x4, Reshape x48, SkipLayerNormalization x1, Softmax x4, Transpose x17",,,,latency,static-onnx,whole,1b25f62ce3f95473c0f8,080ddfac2bc38f7796c3,
2026-07-16T13:26:53Z,OnnxRuntimeDynamic,"ONNX Runtime (unified, dynamic KV)",CPU,CPUExecutionProvider,,dynamic-onnx,12534e24d20072ab1bca394fe2254205058aeae38b88545c1c12b279d1e51ba2,whisper-tiny-dynamic,openai/whisper-tiny.en,fp32,FP32 baseline (inferred from package name),CPUExecutionProvider,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\whisper\models\dynamic-onnx,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\workloads\eval\ls_000.wav,5.855,10,1,C:\Users\Ondrej Dobias\.cursor\worktrees\whisper-npu-hal\tfkb\build\cache\benchmark\x64\CPUExecutionProvider\whisper-tiny-dynamic\dynamic-kv-onnx\cpu,1.4075429,1.4217268,1.4217268,1.52411866,0.260310617,3.84156441,whisper-tiny-dynamic,627.746,-0.111457,841.283,52.0787,19.2017,,,"Mr. Quilter is the apostle of the middle classes, and we are glad to welcome his gospel.",onnxruntime,onnx,dynamic-kv,,1,ok,1.4075429,1.4217268,battery,x64,Windows 11 (build 26200),1.24.4,f32,CPUExecutionProvider,CPUExecutionProvider,false,"[{""provider"":""CPUExecutionProvider"",""success"":true,""error"":""""}]",0,776,100,"Add x25, BiasGelu x4, Concat x12, Conv x2, Gather x8, Gelu x2, LayerNormalization x9, MatMul x32, Mul x4, Reshape x16, Shape x4, Softmax x4, Transpose x17, Unsqueeze x8; Add x43, BiasGelu x4, Concat x30, Equal x1, Expand x1, FusedMatMul x8, Gather x27, IsNaN x4, LayerNormalization x13, LessOrEqual x1, MatMul x41, Mul x8, Range x2, Reshape x26, Shape x16, Slice x4, Softmax x8, Tile x1, Transpose x24, Unsqueeze x30, Where x9; Add x45, BiasGelu x4, Concat x26, Equal x1, Expand x1, Gather x26, IsNaN x4, LayerNormalization x13, LessOrEqual x1, MatMul x57, Mul x8, Range x2, Reshape x34, Shape x15, Slice x4, Softmax x8, Tile x1, Transpose x40, Unsqueeze x29, Where x9",,,,latency,dynamic-kv-onnx,whole,1b25f62ce3f95473c0f8,447051e3e5f89cb1814d,
